filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,211,441,225,535
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,227,449,237,534
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,235,446,247,534
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,243,447,254,535
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,342,446,353,537
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,481,442,500,534
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,494,454,503,532
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,499,455,508,532
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,506,455,518,534
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,514,456,524,534
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,521,455,529,533
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,526,454,536,534
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,535,456,545,535
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,543,455,552,534
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,549,456,560,534
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,556,456,568,534
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,564,455,573,533
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,571,450,582,534
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,579,455,591,534
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,587,456,598,534
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,594,447,605,534
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,464,445,487,536
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,446,444,466,534
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,428,439,449,533
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,411,440,432,534
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,397,438,413,539
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,380,439,398,540
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,41,594,50,640
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,22,594,42,640
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,10,598,19,640
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,372,595,420,640
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,419,596,429,640
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,429,595,439,640
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,455,598,467,640
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,470,598,481,640
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,483,597,495,640
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,441,596,446,640
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,576,616,595,640
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,518,603,524,640
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,523,602,532,640
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,531,601,543,640
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,545,601,552,640
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,551,607,564,640
IMG_20210811_160802_jpg.rf.286b8bf884954eef6b36dc7fbb9d3503.jpg,640,640,book,562,607,575,640
af4b9d30fe9100b8d8e53a06dec92f3f_jpg.rf.2b4a114a439f39fddc30f5534de5be79.jpg,640,640,book,154,143,185,423
af4b9d30fe9100b8d8e53a06dec92f3f_jpg.rf.2b4a114a439f39fddc30f5534de5be79.jpg,640,640,book,216,137,257,433
af4b9d30fe9100b8d8e53a06dec92f3f_jpg.rf.2b4a114a439f39fddc30f5534de5be79.jpg,640,640,book,253,152,272,434
af4b9d30fe9100b8d8e53a06dec92f3f_jpg.rf.2b4a114a439f39fddc30f5534de5be79.jpg,640,640,book,265,155,302,436
af4b9d30fe9100b8d8e53a06dec92f3f_jpg.rf.2b4a114a439f39fddc30f5534de5be79.jpg,640,640,book,299,153,353,437
af4b9d30fe9100b8d8e53a06dec92f3f_jpg.rf.2b4a114a439f39fddc30f5534de5be79.jpg,640,640,book,343,148,378,445
af4b9d30fe9100b8d8e53a06dec92f3f_jpg.rf.2b4a114a439f39fddc30f5534de5be79.jpg,640,640,book,370,151,412,453
af4b9d30fe9100b8d8e53a06dec92f3f_jpg.rf.2b4a114a439f39fddc30f5534de5be79.jpg,640,640,book,410,156,443,460
af4b9d30fe9100b8d8e53a06dec92f3f_jpg.rf.2b4a114a439f39fddc30f5534de5be79.jpg,640,640,book,445,140,477,464
af4b9d30fe9100b8d8e53a06dec92f3f_jpg.rf.2b4a114a439f39fddc30f5534de5be79.jpg,640,640,book,480,141,521,468
af4b9d30fe9100b8d8e53a06dec92f3f_jpg.rf.2b4a114a439f39fddc30f5534de5be79.jpg,640,640,book,519,141,547,472
af4b9d30fe9100b8d8e53a06dec92f3f_jpg.rf.2b4a114a439f39fddc30f5534de5be79.jpg,640,640,book,546,133,585,477
af4b9d30fe9100b8d8e53a06dec92f3f_jpg.rf.2b4a114a439f39fddc30f5534de5be79.jpg,640,640,book,589,141,640,483
585d7b4bec5a97f7efb8ee96de97da16_jpg.rf.27f603c2b85bdc18f293a4c02988eb5e.jpg,640,640,book,61,444,593,533
585d7b4bec5a97f7efb8ee96de97da16_jpg.rf.27f603c2b85bdc18f293a4c02988eb5e.jpg,640,640,book,94,400,570,469
585d7b4bec5a97f7efb8ee96de97da16_jpg.rf.27f603c2b85bdc18f293a4c02988eb5e.jpg,640,640,book,91,352,583,400
4aae354c34b0f5097e1a16e0f41f1993_jpg.rf.2dc3dfe27032526dc308963d6c85e5c7.jpg,640,640,book,0,53,546,99
4aae354c34b0f5097e1a16e0f41f1993_jpg.rf.2dc3dfe27032526dc308963d6c85e5c7.jpg,640,640,book,0,18,527,52
4aae354c34b0f5097e1a16e0f41f1993_jpg.rf.2dc3dfe27032526dc308963d6c85e5c7.jpg,640,640,book,0,100,549,145
4aae354c34b0f5097e1a16e0f41f1993_jpg.rf.2dc3dfe27032526dc308963d6c85e5c7.jpg,640,640,book,28,145,136,599
4aae354c34b0f5097e1a16e0f41f1993_jpg.rf.2dc3dfe27032526dc308963d6c85e5c7.jpg,640,640,book,141,155,229,601
4aae354c34b0f5097e1a16e0f41f1993_jpg.rf.2dc3dfe27032526dc308963d6c85e5c7.jpg,640,640,book,231,157,308,603
4aae354c34b0f5097e1a16e0f41f1993_jpg.rf.2dc3dfe27032526dc308963d6c85e5c7.jpg,640,640,book,317,158,390,598
4aae354c34b0f5097e1a16e0f41f1993_jpg.rf.2dc3dfe27032526dc308963d6c85e5c7.jpg,640,640,book,395,156,459,600
4aae354c34b0f5097e1a16e0f41f1993_jpg.rf.2dc3dfe27032526dc308963d6c85e5c7.jpg,640,640,book,466,157,544,601
4aae354c34b0f5097e1a16e0f41f1993_jpg.rf.2dc3dfe27032526dc308963d6c85e5c7.jpg,640,640,book,551,156,626,599
c9ef86c3e7f36179123a66dab90f9e0e_jpg.rf.2721bfebeddeecf6bfb1eff34f58b260.jpg,640,640,book,54,151,95,492
c9ef86c3e7f36179123a66dab90f9e0e_jpg.rf.2721bfebeddeecf6bfb1eff34f58b260.jpg,640,640,book,93,146,141,504
c9ef86c3e7f36179123a66dab90f9e0e_jpg.rf.2721bfebeddeecf6bfb1eff34f58b260.jpg,640,640,book,138,136,194,519
c9ef86c3e7f36179123a66dab90f9e0e_jpg.rf.2721bfebeddeecf6bfb1eff34f58b260.jpg,640,640,book,193,126,253,536
c9ef86c3e7f36179123a66dab90f9e0e_jpg.rf.2721bfebeddeecf6bfb1eff34f58b260.jpg,640,640,book,249,112,325,555
c9ef86c3e7f36179123a66dab90f9e0e_jpg.rf.2721bfebeddeecf6bfb1eff34f58b260.jpg,640,640,book,332,108,417,574
f22c10882d50063cea6f4244a75bd73c_jpg.rf.2cd2ca9d95fe83cb1d6f42ee7a46b2b8.jpg,640,640,book,539,118,595,530
f22c10882d50063cea6f4244a75bd73c_jpg.rf.2cd2ca9d95fe83cb1d6f42ee7a46b2b8.jpg,640,640,book,481,116,539,535
f22c10882d50063cea6f4244a75bd73c_jpg.rf.2cd2ca9d95fe83cb1d6f42ee7a46b2b8.jpg,640,640,book,406,119,481,532
f22c10882d50063cea6f4244a75bd73c_jpg.rf.2cd2ca9d95fe83cb1d6f42ee7a46b2b8.jpg,640,640,book,329,121,425,532
f22c10882d50063cea6f4244a75bd73c_jpg.rf.2cd2ca9d95fe83cb1d6f42ee7a46b2b8.jpg,640,640,book,278,76,382,542
f22c10882d50063cea6f4244a75bd73c_jpg.rf.2cd2ca9d95fe83cb1d6f42ee7a46b2b8.jpg,640,640,book,230,106,312,542
f22c10882d50063cea6f4244a75bd73c_jpg.rf.2cd2ca9d95fe83cb1d6f42ee7a46b2b8.jpg,640,640,book,154,106,220,544
f22c10882d50063cea6f4244a75bd73c_jpg.rf.2cd2ca9d95fe83cb1d6f42ee7a46b2b8.jpg,640,640,book,99,100,141,550
f22c10882d50063cea6f4244a75bd73c_jpg.rf.2cd2ca9d95fe83cb1d6f42ee7a46b2b8.jpg,640,640,book,65,72,95,553
f22c10882d50063cea6f4244a75bd73c_jpg.rf.2cd2ca9d95fe83cb1d6f42ee7a46b2b8.jpg,640,640,book,11,86,72,554
679a4dbb0e398f54233a5884d0972878_jpg.rf.2f772293b6a7fd42553b15b2025fa318.jpg,640,640,book,251,513,639,574
679a4dbb0e398f54233a5884d0972878_jpg.rf.2f772293b6a7fd42553b15b2025fa318.jpg,640,640,book,251,455,639,510
679a4dbb0e398f54233a5884d0972878_jpg.rf.2f772293b6a7fd42553b15b2025fa318.jpg,640,640,book,251,388,639,451
679a4dbb0e398f54233a5884d0972878_jpg.rf.2f772293b6a7fd42553b15b2025fa318.jpg,640,640,book,246,315,639,385
679a4dbb0e398f54233a5884d0972878_jpg.rf.2f772293b6a7fd42553b15b2025fa318.jpg,640,640,book,249,250,639,314
679a4dbb0e398f54233a5884d0972878_jpg.rf.2f772293b6a7fd42553b15b2025fa318.jpg,640,640,book,249,204,639,248
679a4dbb0e398f54233a5884d0972878_jpg.rf.2f772293b6a7fd42553b15b2025fa318.jpg,640,640,book,246,137,639,201
679a4dbb0e398f54233a5884d0972878_jpg.rf.2f772293b6a7fd42553b15b2025fa318.jpg,640,640,book,245,86,639,135
679a4dbb0e398f54233a5884d0972878_jpg.rf.2f772293b6a7fd42553b15b2025fa318.jpg,640,640,book,239,28,639,85
6ac47c09fa0440a6c4df4ef077df860e_jpg.rf.2d2ea572a535b9788a22246978acf220.jpg,640,640,book,125,297,500,354
6ac47c09fa0440a6c4df4ef077df860e_jpg.rf.2d2ea572a535b9788a22246978acf220.jpg,640,640,book,119,497,505,622
6ac47c09fa0440a6c4df4ef077df860e_jpg.rf.2d2ea572a535b9788a22246978acf220.jpg,640,640,book,115,443,501,545
6ac47c09fa0440a6c4df4ef077df860e_jpg.rf.2d2ea572a535b9788a22246978acf220.jpg,640,640,book,121,390,504,477
6ac47c09fa0440a6c4df4ef077df860e_jpg.rf.2d2ea572a535b9788a22246978acf220.jpg,640,640,book,120,349,501,408
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,48,0,109,238
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,86,5,140,236
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,124,70,186,238
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,172,67,230,236
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,218,63,278,234
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,264,0,338,234
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,327,0,390,233
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,386,10,438,229
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,512,0,574,220
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,436,1,518,225
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,101,262,337,285
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,121,250,328,265
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,97,285,283,306
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,306,295,574,365
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,306,274,570,306
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,337,247,577,283
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,96,361,155,574
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,132,415,179,589
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,160,329,227,591
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,204,328,269,594
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,251,360,310,604
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,299,388,352,602
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,340,391,381,602
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,371,380,424,605
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,420,361,468,609
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,461,369,511,613
7373efbbf372d0ea05a2954d0841f623_jpg.rf.2e24b06023cf087cc46549f9539057d8.jpg,640,640,book,505,367,549,611
3a36cd7a1085e641df75d643f0032792_jpg.rf.291c882cf8d1add7cdf3cf3b21b3d27f.jpg,640,640,book,169,121,222,491
3a36cd7a1085e641df75d643f0032792_jpg.rf.291c882cf8d1add7cdf3cf3b21b3d27f.jpg,640,640,book,219,100,297,540
3a36cd7a1085e641df75d643f0032792_jpg.rf.291c882cf8d1add7cdf3cf3b21b3d27f.jpg,640,640,book,297,152,371,533
3a36cd7a1085e641df75d643f0032792_jpg.rf.291c882cf8d1add7cdf3cf3b21b3d27f.jpg,640,640,book,372,122,433,510
3a36cd7a1085e641df75d643f0032792_jpg.rf.291c882cf8d1add7cdf3cf3b21b3d27f.jpg,640,640,book,428,144,489,537
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,candle,65,17,170,114
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,71,109,279,146
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,plants,281,60,637,461
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,49,265,102,458
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,90,277,143,450
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,130,276,198,447
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,182,282,226,439
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,205,263,270,438
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,256,259,338,431
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,303,292,346,419
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,323,290,370,418
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,365,290,404,415
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,388,282,443,412
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,358,270,460,284
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,442,295,503,409
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,406,506,445,630
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,443,503,463,619
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,463,498,486,614
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,375,514,408,640
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,351,520,376,640
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,311,525,353,640
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,280,534,313,640
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,242,539,267,640
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,264,555,282,640
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,198,554,221,640
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,219,556,234,640
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,170,558,197,639
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,138,562,172,640
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,102,572,135,640
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,84,597,106,640
7adfe856571c3b5abfcdee6affc6806c_jpg.rf.2c655fcfbe7b088638944db744046bd6.jpg,640,640,book,58,564,86,640
20241008_145420_jpg.rf.2d4e8a608a3f07b89e8d66981256ab00.jpg,640,640,book,42,58,254,506
20241008_145420_jpg.rf.2d4e8a608a3f07b89e8d66981256ab00.jpg,640,640,book,244,55,466,509
20241008_145420_jpg.rf.2d4e8a608a3f07b89e8d66981256ab00.jpg,640,640,book,443,62,640,507
d83f58376d8e7ed2bd9adcf3a97cb13d_jpg.rf.2b82c7d24c6695df7e87cd0269f133d9.jpg,640,640,flowers,378,89,593,538
d83f58376d8e7ed2bd9adcf3a97cb13d_jpg.rf.2b82c7d24c6695df7e87cd0269f133d9.jpg,640,640,book,121,328,378,384
d83f58376d8e7ed2bd9adcf3a97cb13d_jpg.rf.2b82c7d24c6695df7e87cd0269f133d9.jpg,640,640,book,121,384,371,416
d83f58376d8e7ed2bd9adcf3a97cb13d_jpg.rf.2b82c7d24c6695df7e87cd0269f133d9.jpg,640,640,book,120,475,371,512
d83f58376d8e7ed2bd9adcf3a97cb13d_jpg.rf.2b82c7d24c6695df7e87cd0269f133d9.jpg,640,640,book,119,448,368,473
d83f58376d8e7ed2bd9adcf3a97cb13d_jpg.rf.2b82c7d24c6695df7e87cd0269f133d9.jpg,640,640,book,120,419,372,448
d83f58376d8e7ed2bd9adcf3a97cb13d_jpg.rf.2b82c7d24c6695df7e87cd0269f133d9.jpg,640,640,book,119,514,370,548
d83f58376d8e7ed2bd9adcf3a97cb13d_jpg.rf.2b82c7d24c6695df7e87cd0269f133d9.jpg,640,640,book,119,549,369,589
d83f58376d8e7ed2bd9adcf3a97cb13d_jpg.rf.2b82c7d24c6695df7e87cd0269f133d9.jpg,640,640,book,371,337,412,586
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,camera,426,43,530,88
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,406,88,594,106
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,209,42,230,186
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,231,43,254,185
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,256,42,283,186
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,284,43,314,185
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,185,43,207,186
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,165,41,184,185
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,124,39,143,184
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,145,41,165,185
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,405,124,596,139
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,404,107,595,122
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,403,177,591,186
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,403,160,592,175
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,404,143,594,159
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,372,43,394,186
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,344,43,368,185
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,314,43,344,185
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,100,30,124,185
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,55,30,81,184
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,79,31,103,185
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,547,249,577,382
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,524,249,546,381
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,496,249,522,382
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,454,249,475,381
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,477,248,493,382
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,282,316,454,335
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,281,336,452,355
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,283,356,453,381
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,201,253,219,380
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,219,253,239,380
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,239,253,256,381
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,258,252,281,380
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,84,508,255,521
b7e32e1bef52c186c35557d54f1832f6_jpg.rf.2a98d53138485f5f1625da390ae1436e.jpg,640,640,book,83,493,255,506
